"ID","LAT","LONG","TYPE","LOCATION"
1748,45.5278533735673,-65.8277996685492,"GRID","Hampton"
1749,45.8967758177918,-64.3723734051936,"GRID","Sackville"
1750,48.4666211650358,-67.4315750867311,"GRID","Amqui"
1751,49.1252024180801,-68.3939976068626,"GRID","Chute-aux-Outardes"
1752,47.6939983776248,-70.2222315839191,"GRID","Clermont"
1753,49.2168653084949,-68.1622907378558,"GRID","Baie-Comeau"
1754,47.4419955183253,-70.5086236761586,"GRID","Baie-Saint-Paul"
1755,47.034814170008,-70.9141552899845,"GRID","Beaupré"
1756,48.0496131205611,-65.4800039307851,"GRID","Bonaventure"
1757,47.6947378142852,-68.8923345380626,"GRID","Cabano"
1758,48.0168203961936,-66.7042807692951,"GRID","Campbellton"
1759,49.0927109524529,-66.6926753025798,"GRID","Cap-Chat"
1760,48.3499541938346,-64.6780697917117,"GRID","Chandler"
1761,46.9687076156746,-71.0251318315899,"GRID","Château-Richer"
1762,48.7378251988916,-69.0883463629368,"GRID","Forestville"
1763,46.6076364261091,-71.5093768014689,"GRID","Saint-Apollinaire"
1764,48.403321325613,-64.4867778583299,"GRID","Grande-Rivière"
1765,50.2453512896043,-63.5950396791346,"GRID","Havre-Saint-Pierre"
1766,47.6489595364554,-70.1564221868399,"GRID","La Malbaie"
1767,47.3707633819138,-70.0291245658877,"GRID","La Pocatière"
1768,48.3446010216231,-69.4046475845951,"GRID","Les Escoumins"
1769,46.7531573533003,-71.7026469058694,"GRID","Pont-Rouge"
1770,50.0257287065888,-66.8698714308466,"GRID","Port-Cartier"
1771,48.5993755142379,-68.1213186006195,"GRID","Price"
1772,46.8169810271964,-71.288638354076,"GRID","Québec"
1773,48.5252237307062,-68.3443830346581,"GRID","Luceville"
1774,48.8402400113322,-67.5417308457742,"GRID","Matane"
1775,48.595991353906,-68.2001940857008,"GRID","Mont-Joli"
1776,46.9799465113348,-70.5566127457748,"GRID","Montmagny"
1777,48.1719876752782,-65.8602245028758,"GRID","New Richmond"
1778,46.6297366129567,-70.9642697968161,"GRID","Saint-Anselme"
1779,46.7563058642389,-71.824503968102,"GRID","Saint-Basile-Sud"
1780,46.6232138000731,-70.6633249563323,"GRID","Saint-Damien-de-Buckland"
1781,47.5285491130041,-69.8040159905947,"GRID","Saint-Pascal"
1782,48.2930698729733,-68.8655401969447,"GRID","Saint-Fabien"
1783,46.6961184888424,-71.070349093992,"GRID","Saint-Henri-de-Lévis"
1784,47.213477386962,-70.2632387909109,"GRID","Saint-Jean-Port-Joli"
1785,47.68139484985,-69.6194025029919,"GRID","Saint-Alexandre"
1786,48.447211968286,-68.5276086595077,"GRID","Rimouski"
1787,50.2288107464984,-66.3879876274603,"GRID","Sept-Îles"
1788,47.8246938009144,-69.5190425718058,"GRID","Rivière-du-Loup"
1789,46.56268620979,-71.4365374010526,"GRID","Saint-Agapit"
1790,46.7940150153167,-70.7550823960107,"GRID","Saint-Raphaël"
1791,46.8904689344493,-71.8270440412972,"GRID","Saint-Raymond"
1792,49.1242489743205,-66.4789075434688,"GRID","Sainte-Anne-des-Monts"
1793,46.6011059459726,-70.8670741830776,"GRID","Sainte-Claire"
1794,46.6221639993665,-71.7339716348844,"GRID","Sainte-Croix"
1795,46.4535076249714,-71.0312493064346,"GRID","Sainte-Marie"
1796,51.4839323978768,-78.7497829659152,"GRID","Waskaganish"
1797,48.1265950132613,-69.1695017625978,"GRID","Trois-Pistoles"
1798,48.8345569316018,-64.498314770382,"GRID","Gaspé"
1799,48.9957555913394,-64.3877174468988,"GRID","Rivière-au-Renard"
1800,48.9445786248726,-68.6442227701645,"GRID","Betsiamites"
1801,53.7958079921514,-78.905362813009,"GRID","Chisasibi"
1802,46.8702002150358,-70.9259536667329,"GRID","Saint-Michel-de-Bellechasse"
1803,62.2037193111147,-75.6426892046066,"GRID","Salluit"
1804,50.2143130969747,-66.1971618413862,"GRID","Maliotenam"
1805,46.60269594923,-71.2262609469549,"GRID","Ville Lambert"
1806,46.8411264392289,-71.6154769643195,"GRID","Sainte-Catherine-de-la-Jacques-Cartier"
1807,46.7713329607871,-70.9415640084108,"GRID","Saint-Charles"
1808,48.3713037655159,-68.708709833796,"GRID","Le Bic"
1809,49.1937053010145,-68.2754039484416,"GRID","Hauterive"
1810,46.5432658655052,-71.6282914750905,"GRID","Laurier-Station"
1811,48.1043677617019,-66.1184097254877,"GRID","Carleton"
1812,46.8880754881606,-71.5135667325397,"GRID","Shannon"
1813,47.0119007594894,-71.357448161233,"GRID","Stoneham"
1814,46.8318966433941,-71.0109627912895,"GRID","Beaumont"
1815,47.0325432391482,-70.4494196145842,"GRID","Cap-Saint-Ignace"
1816,46.8777008558585,-71.6224843585934,"GRID","Fossambault-sur-le-Lac"
1817,58.4582689601864,-78.1052144457924,"GRID","Inukjuak"
1818,58.110097051668,-68.3937721434506,"GRID","Kuujjuaq"
1819,48.1806165879342,-65.9779866338858,"GRID","Maria"
1820,46.7037121815536,-71.5773607846033,"GRID","Neuville"
1821,46.5626826546834,-71.2632881743002,"GRID","Parc-Boutin"
1822,60.0357532567418,-77.2800925225498,"GRID","Puvirnituq"
1823,46.4975291200667,-71.1391940642224,"GRID","Saint-Bernard"
1824,46.9792166328865,-71.2008929617788,"GRID","Sainte-Brigitte-de-Laval"
1825,46.4063936169199,-71.0619804905083,"GRID","Saint-Elzéar"
1826,48.6509954204174,-123.609414128544,"GRID","Shawnigan - Mill Bay"
1827,49.0179625205004,-123.071794270776,"GRID","Tsawwassen"
1828,49.1069431547191,-123.85628658381,"GRID","Cedar"
1829,49.9959421719981,-125.242765339028,"GRID","Campbell River"
1830,48.9258044695119,-123.724984464672,"GRID","Chemainus"
1831,49.6921467517247,-124.947819537624,"GRID","Courtenay"
1832,49.1994869744238,-123.997481156669,"GRID","Nanaimo"
1833,49.6242031039694,-125.030008522775,"GRID","Cumberland"
1834,48.7869072709454,-123.697910589048,"GRID","Duncan"
1835,49.4046211909982,-123.522412591864,"GRID","Gibsons"
1836,49.6717881448925,-125.026827071228,"GRID","Puntledge"
1837,54.3132589847597,-130.313516349656,"GRID","Prince Rupert"
1838,49.8544214241592,-124.523611538332,"GRID","Powell River"
1839,50.584826360606,-127.07760094682,"GRID","Port McNeill"
1840,49.4626397131652,-123.235691617076,"GRID","Lions Bay"
1841,49.0584065735792,-122.478776529127,"GRID","Aldergrove"
1842,49.2817182335299,-124.134013069063,"GRID","Fairwinds"
1843,48.6891849499234,-123.571904636886,"GRID","Cobble Hill"
1844,48.8712042185898,-123.650585410267,"GRID","Crofton"
1845,49.0547101745462,-122.451425616231,"GRID","Aldergrove East"
1846,49.3848156855564,-123.334125361285,"GRID","Miller's Landing"
1847,48.7353246642176,-123.613357776966,"GRID","Cowichan Bay"
1848,48.9747904601399,-123.800617866284,"GRID","Ladysmith"
1849,48.8256772545969,-124.047819387015,"GRID","Lake Cowichan"
1850,48.9344599481411,-125.543076340444,"GRID","Ucluelet"
1851,48.5079686757235,-123.416594511829,"GRID","Victoria"
1852,49.044673943571,-122.803648940287,"GRID","White Rock"
1853,49.0491705265997,-122.298792389302,"GRID","Abbotsford"
1854,50.7228450114222,-127.501982921783,"GRID","Port Hardy"
1855,49.4252034699028,-123.644299008311,"GRID","Roberts Creek"
1856,51.2752374507158,-80.6383829526634,"GRID","Moosonee"
1857,49.0925968731032,-123.07148499344,"GRID","Ladner"
1858,49.4692163242318,-123.755387697441,"GRID","Sechelt"
1859,51.25701431761,-80.6046636772118,"GRID","Factory Island"
1860,52.9256629393089,-82.4239021949381,"GRID","Attawapiskat 91A"
1861,49.1493391621337,-122.304247414954,"GRID","Mission"
1862,54.0572444266804,-128.64550429739,"GRID","Kitimat"
1863,48.379303521292,-123.7325894808,"GRID","Sooke"
1864,49.3372418643641,-124.376580704364,"GRID","Parksville"
1865,49.2595040148861,-124.808572210792,"GRID","Port Alberni"
1866,49.732525175728,-123.138803581605,"GRID","Squamish"
1867,49.2071898748389,-122.902059341245,"GRID","Vancouver"
1868,49.4763405770441,-123.877451788928,"GRID","Welcome Beach"
1869,62.8124192696174,-92.1028945337237,"GRID","Rankin Inlet"
1870,69.1177975994349,-105.057086376222,"GRID","Cambridge Bay"
1871,61.1007666003453,-94.0614348303947,"GRID","Arviat"
1872,67.8238529921946,-115.099088145315,"GRID","Kugluktuk"
1873,68.6265514477592,-95.8723048011182,"GRID","Gjoa Haven"
1874,64.4978386894581,-165.414107531194,"LAND","Nome"
1875,59.0398670429728,-158.448058891551,"LAND","Dillingham"
1876,61.487583,-149.643611,"LAND","Houston"
1877,61.516056,-149.385667,"LAND","Wasilla"
1878,61.503528,-149.155556,"LAND","Palmer"
1879,61.2214784053624,-149.910142831806,"LAND","Anchorage"
1880,60.550417,-151.256722,"LAND","Kenai"
1881,60.545833,-151.229194,"LAND","Soldotna"
1882,59.638333,-151.553528,"LAND","Homer"
1883,60.1004810234709,-149.43816547663,"LAND","Seward"
1884,61.1259760305083,-146.350512363107,"LAND","Valdez"
1885,60.541667,-145.764222,"LAND","Cordova"
1886,59.233806,-135.4365,"LAND","Haines"
1887,58.2995,-134.425056,"LAND","Juneau"
1888,57.0495428805939,-135.331868802984,"LAND","Sitka"
1889,56.8189334056215,-132.969599022448,"LAND","Petersburg"
1890,56.490861,-132.302694,"LAND","Wrangell"
1891,55.4732336709912,-133.132169632097,"LAND","Craig"
1892,55.3409203791249,-131.649470906272,"LAND","Ketchikan"
1893,48.99325,-122.75725,"LAND","Blaine"
1894,48.959083,-122.733,"LAND","Lynden"
1895,48.774472,-122.539278,"LAND","Everson"
1896,48.782,-122.576778,"LAND","Ferndale"
1897,48.7560775650676,-122.49754529651,"LAND","Bellingham"
1898,48.454917,-123.26475,"LAND","Friday Harbor"
1899,48.513222,-122.6105,"LAND","Anacortes"
1900,48.5770000000001,-122.438444,"LAND","Sedro-Woolley"
1901,48.4746140954192,-122.47057640966,"LAND","Burlington"
1902,48.360361,-122.446833,"LAND","Mount Vernon"
1903,47.8655,-124.562861,"LAND","Forks"
1904,48.251167,-122.530917,"LAND","Oak Harbor"
1905,48.120333,-123.427583,"LAND","Port Angeles"
1906,48.145306,-122.756806,"LAND","Coupeville"
1907,48.232,-122.381778,"LAND","Stanwood"
1908,48.08325,-123.053056,"LAND","Sequim"
1909,48.114528,-122.755083,"LAND","Port Townsend"
1910,48.187417,-122.355556,"LAND","Arlington"
1911,48.034556,-122.194278,"LAND","Darrington"
1912,48.04325,-122.204722,"LAND","Marysville"
1913,48.034083,-122.193917,"LAND","Granite Falls"
1914,48.00575,-122.178028,"LAND","Lake Stevens"
1915,47.9816670000001,-122.219583,"LAND","Everett"
1916,47.9445807351528,-122.311299163911,"LAND","Mukilteo"
1917,47.971222,-122.231667,"LAND","Snohomish"
1918,47.871639,-122.330444,"LAND","Mill Creek"
1919,47.813054806511,-122.384056633345,"LAND","Edmonds"
1920,47.844583,-122.34675,"LAND","Lynnwood"
1921,47.7350721390776,-122.648887444207,"LAND","Poulsbo"
1922,48.002833,-122.178417,"LAND","Monroe"
1923,47.756966,-122.265793,"LAND","Mountlake Terrace"
1924,47.756966,-122.265793,"LAND","Brier"
1925,48.002833,-122.178417,"LAND","Sultan"
1926,47.756611,-122.382167,"LAND","Shoreline"
1927,47.752788836799,-122.272638272367,"LAND","Lake Forest Park"
1928,47.754185,-122.24836,"LAND","Bothell"
1929,48.003222,-122.178056,"LAND","Gold Bar"
1930,47.754185,-122.24836,"LAND","Woodinville"
1931,45.170667,-67.207917,"LAND","Calais"
1932,47.700642,-122.210442,"LAND","Duvall"
1933,47.6801706257052,-122.213161218409,"LAND","Kirkland"
1934,47.6715350000001,-122.205292,"LAND","Redmond"
1935,47.5673014699124,-122.622984819961,"LAND","Bremerton"
1936,47.6464594255341,-122.221774867937,"LAND","Yarrow Point"
1937,47.6417470000001,-122.224045,"LAND","Clyde Hill"
1938,47.603333,-122.34125,"LAND","Seattle"
1939,47.6146969999999,-122.229851,"LAND","Medina"
1940,47.543722,-122.635028,"LAND","Port Orchard"
1941,47.65173,-122.203339,"LAND","Sammamish"
1942,47.6104165864822,-122.208614650419,"LAND","Bellevue"
1943,47.65173,-122.203339,"LAND","Carnation"
1944,47.571793,-122.193329,"LAND","Mercer Island"
1945,44.9038717584427,-66.9840513082446,"LAND","Eastport"
1946,47.5403574553851,-122.1951310883,"LAND","Newcastle"
1947,47.475833,-122.3655,"LAND","Burien"
1948,47.53933,-122.195229,"LAND","Issaquah"
1949,47.501408,-122.21241,"LAND","Renton"
1950,47.504948,-122.225159,"LAND","Tukwila"
1951,47.44118032419,-122.355834803488,"LAND","SeaTac"
1952,47.434139,-122.352083,"LAND","Normandy Park"
1953,47.563057,-122.187958,"LAND","Snoqualmie"
1954,47.399556,-122.328361,"LAND","Des Moines"
1955,47.506672,-122.200974,"LAND","North Bend"
1956,47.3298139415612,-122.578619089107,"LAND","Gig Harbor"
1957,47.212521,-123.094353,"LAND","Shelton"
1958,47.379139,-122.325472,"LAND","Kent"
1959,46.975833,-124.168667,"LAND","Ocean Shores"
1960,47.342917,-122.335056,"LAND","Federal Way"
1961,47.354167,-122.323806,"LAND","Covington"
1962,46.971222,-123.8975,"LAND","Hoquiam"
1963,47.347111,-122.327556,"LAND","Auburn"
1964,47.2362684986755,-122.561677059628,"LAND","University Place"
1965,47.245186,-122.557381,"LAND","Fircrest"
1966,47.256283917743,-122.435961372494,"LAND","Tacoma"
1967,46.97375,-123.811722,"LAND","Aberdeen"
1968,47.342917,-122.335056,"LAND","Algona"
1969,47.28,-122.396333,"LAND","Pacific"
1970,46.8891910720518,-124.092565624986,"LAND","Westport"
1971,47.3516670000001,-122.324611,"LAND","Black Diamond"
1972,46.9704169999999,-123.807528,"LAND","Cosmopolis"
1973,47.279611,-122.396722,"LAND","Milton"
1974,47.266222,-122.415083,"LAND","Fife"
1975,47.28,-122.396333,"LAND","Edgewood"
1976,47.097317,-123.084923,"LAND","McCleary"
1977,46.971667,-123.80625,"LAND","Montesano"
1978,47.172623,-122.60508,"LAND","Steilacoom"
1979,47.097317,-123.084923,"LAND","Elma"
1980,47.279611,-122.396722,"LAND","Sumner"
1981,47.266222,-122.415083,"LAND","Puyallup"
1982,47.108742,-122.674805,"LAND","DuPont"
1983,47.0465130000001,-122.907799,"LAND","Olympia"
1984,47.279611,-122.396722,"LAND","Bonney Lake"
1985,47.347111,-122.327556,"LAND","Enumclaw"
1986,47.049099,-122.892876,"LAND","Lacey"
1987,47.0465130000001,-122.907799,"LAND","Tumwater"
1988,47.28,-122.396333,"LAND","Buckley"
1989,44.667417,-68.813361,"LAND","Old Town"
1990,47.256194,-122.433333,"LAND","Orting"
1991,47.087543,-122.690987,"LAND","Yelm"
1992,46.688333,-123.81875,"LAND","Raymond"
1993,46.687917,-123.819222,"LAND","South Bend"
1994,47.0465130000001,-122.907799,"LAND","Tenino"
1995,47.081345,-122.730095,"LAND","Rainier"
1996,44.667417,-68.813361,"LAND","Brewer"
1997,44.668278,-68.819139,"LAND","Bangor"
1998,47.087543,-122.690987,"LAND","Eatonville"
1999,47.036366,-122.990082,"LAND","Centralia"
2000,47.036366,-122.990082,"LAND","Chehalis"
2001,44.501944,-68.429583,"LAND","Ellsworth"
2002,46.352870562709,-124.059799366415,"LAND","Long Beach"
2003,46.259583,-123.438333,"LAND","Winlock"
2004,44.4294999999999,-69.003111,"LAND","Belfast"
2005,46.1920829999999,-123.830833,"LAND","Astoria"
2006,46.170833,-123.904611,"LAND","Warrenton"
2007,44.431389,-69.004306,"LAND","Waterville"
2008,46.244167,-123.431306,"LAND","Castle Rock"
2009,45.9961670000001,-123.934806,"LAND","Seaside"
2010,46.203722,-123.438417,"LAND","Clatskanie"
2011,46.210778,-123.43375,"LAND","Kelso"
2012,46.208333,-123.434639,"LAND","Longview"
2013,45.893444,-123.966972,"LAND","Cannon Beach"
2014,46.208333,-123.434639,"LAND","Rainier"
2015,44.090111,-69.788861,"LAND","Augusta"
2016,44.102278,-69.102806,"LAND","Rockland"
2017,44.090111,-69.788861,"LAND","Hallowell"
2018,46.205806,-123.436278,"LAND","Kalama"
2019,44.090111,-69.788861,"LAND","Gardiner"
2020,46.202056,-123.441667,"LAND","Vernonia"
2021,45.6133764007028,-123.947170690209,"LAND","Rockaway Beach"
2022,43.996111,-69.884722,"LAND","Lewiston"
2023,43.996111,-69.884722,"LAND","Auburn"
2024,45.5215527204241,-123.892166574137,"LAND","Bay City"
2025,43.9107045705157,-69.8134015598753,"LAND","Bath"
2026,45.472583,-123.889917,"LAND","Tillamook"
2027,43.657611,-70.244917,"LAND","Portland"
2028,43.6414890445295,-70.2481904007054,"LAND","South Portland"
2029,43.674306,-70.276611,"LAND","Westbrook"
2030,45.160667,-123.969528,"LAND","Sheridan"
2031,45.1285,-123.979806,"LAND","Willamina"
2032,44.958306,-124.022944,"LAND","Lincoln City"
2033,43.492889,-70.384944,"LAND","Saco"
2034,43.492889,-70.384944,"LAND","Biddeford"
2035,44.8084433610003,-124.063778736362,"LAND","Depoe Bay"
2036,44.725833,-124.058778,"LAND","Siletz"
2037,44.639139,-124.062083,"LAND","Newport"
2038,44.62,-124.003778,"LAND","Toledo"
2039,43.249194,-70.596611,"LAND","Rochester"
2040,43.249194,-70.596611,"LAND","Somersworth"
2041,43.080861,-70.729833,"LAND","Dover"
2042,44.4268168702925,-124.069649646997,"LAND","Waldport"
2043,44.615833,-124.003806,"LAND","Philomath"
2044,43.075694,-70.729944,"LAND","Portsmouth"
2045,42.910139,-70.8305,"LAND","Manchester"
2046,42.813833,-70.866028,"LAND","Newburyport"
2047,43.984444,-124.138972,"LAND","Florence"
2048,42.813833,-70.866028,"LAND","Haverhill"
2049,42.612083,-70.655139,"LAND","Gloucester"
2050,43.8827232558933,-124.155148254919,"LAND","Dunes City"
2051,42.732556,-70.842806,"LAND","Methuen"
2052,42.732556,-70.842806,"LAND","Lawrence"
2053,42.813833,-70.866028,"LAND","Nashua"
2054,42.545861,-70.869861,"LAND","Beverly"
2055,42.542778,-70.894444,"LAND","Lowell"
2056,42.518083,-70.887111,"LAND","Salem"
2057,42.534139,-70.895028,"LAND","Peabody"
2058,43.682472,-124.187472,"LAND","Reedsport"
2059,42.458917,-70.944806,"LAND","Lynn"
2060,42.423861,-70.980167,"LAND","Melrose"
2061,42.3842219999999,-71.046222,"LAND","Woburn"
2062,42.385917,-71.041556,"LAND","Malden"
2063,42.4047499999999,-70.990889,"LAND","Revere"
2064,42.385917,-71.041556,"LAND","Everett"
2065,43.584833,-124.225083,"LAND","Lakeside"
2066,42.3842219999999,-71.046222,"LAND","Medford"
2067,42.385889,-71.039556,"LAND","Chelsea"
2068,42.370778,-71.059194,"LAND","Somerville"
2069,42.370778,-71.059194,"LAND","Cambridge"
2070,42.356556,-71.049333,"LAND","Boston"
2071,42.370778,-71.059194,"LAND","Watertown"
2072,42.370778,-71.059194,"LAND","Waltham"
2073,42.37,-71.059167,"LAND","Newton"
2074,42.266694,-70.995028,"LAND","Quincy"
2075,43.4065628410758,-124.217726545606,"LAND","North Bend"
2076,42.37,-71.059167,"LAND","Marlborough"
2077,43.374306,-124.207667,"LAND","Coos Bay"
2078,42.244083,-70.95975,"LAND","Brockton"
2079,43.197528,-124.398333,"LAND","Coquille"
2080,43.12425,-124.4285,"LAND","Bandon"
2081,41.819417,-71.404444,"LAND","Franklin"
2082,41.720806,-71.159778,"LAND","Taunton"
2083,41.817444,-71.389139,"LAND","Attleboro"
2084,43.093083,-124.432694,"LAND","Myrtle Point"
2085,41.819389,-71.405056,"LAND","Woonsocket"
2086,41.819417,-71.404444,"LAND","Central Falls"
2087,41.819417,-71.404444,"LAND","Pawtucket"
2088,41.803278,-71.377306,"LAND","East Providence"
2089,41.819389,-71.405056,"LAND","Providence"
2090,41.7801227435107,-71.3891243797479,"LAND","Cranston"
2091,41.706556,-71.164111,"LAND","Fall River"
2092,41.6372735830827,-70.9209741227647,"LAND","New Bedford"
2093,42.7415720049753,-124.49703280273,"LAND","Port Orford"
2094,41.697583,-71.413556,"LAND","Warwick"
2095,41.696472,-71.454333,"LAND","Danielson"
2096,41.47875,-71.416361,"LAND","Newport"
2097,41.3508060000001,-71.969472,"LAND","Jewett City"
2098,42.407333,-124.427444,"LAND","Gold Beach"
2099,41.359278,-72.085806,"LAND","Norwich"
2100,41.300778,-72.901944,"LAND","New Britain"
2101,41.301306,-72.905639,"LAND","Bristol"
2102,41.270667,-72.624083,"LAND","Middletown"
2103,41.335929925787,-71.909861,"LAND","Stonington"
2104,41.3556595907765,-72.094028,"LAND","New London"
2105,41.3486958229505,-72.0832511881717,"LAND","Groton"
2106,41.300778,-72.901944,"LAND","Meriden"
2107,41.301306,-72.905639,"LAND","Waterbury"
2108,41.301306,-72.905639,"LAND","Naugatuck"
2109,42.047389,-124.291056,"LAND","Brookings"
2110,41.998778,-124.210389,"LAND","Cave Junction"
2111,41.182028,-73.186694,"LAND","Newtown"
2112,41.296583,-72.913306,"LAND","New Haven"
2113,41.280694,-72.936722,"LAND","Ansonia"
2114,41.220389,-73.055028,"LAND","Derby"
2115,41.220389,-73.055028,"LAND","Shelton"
2116,41.2731109999999,-72.935667,"LAND","West Haven"
2117,41.182028,-73.186694,"LAND","Danbury"
2118,41.102917,-72.357333,"LAND","Greenport"
2119,41.104556,-73.414167,"LAND","Brewster"
2120,41.2270257318803,-72.9894224484106,"LAND","Woodmont"
2121,41.032222,-72.386694,"LAND","Sag Harbor"
2122,41.032222,-72.386694,"LAND","East Hampton"
2123,41.042889,-73.589194,"LAND","Highland Falls"
2124,41.1645812980486,-73.2049228844842,"LAND","Bridgeport"
2125,41.750833,-124.194278,"LAND","Crescent City"
2126,41.042889,-73.589194,"LAND","Peekskill"
2127,40.873361,-72.4905,"LAND","Southampton"
2128,41.042889,-73.589194,"LAND","Buchanan"
2129,41.042889,-73.589194,"LAND","Mount Kisco"
2130,41.104556,-73.414167,"LAND","Norwalk"
2131,41.017028,-73.626667,"LAND","Croton-on-Hudson"
2132,41.007889,-73.641694,"LAND","West Haverstraw"
2133,41.007889,-73.641694,"LAND","Haverstraw"
2134,41.007889,-73.641694,"LAND","Ossining"
2135,41.007889,-73.641694,"LAND","Briarcliff Manor"
2136,41.017028,-73.626667,"LAND","Pleasantville"
2137,40.948722,-73.070028,"LAND","Port Jefferson"
2138,40.820806,-72.617917,"LAND","Quogue"
2139,41.047889,-73.530833,"LAND","Stamford"
2140,40.94875,-73.73,"LAND","Pomona"
2141,40.8087500055231,-72.6145400938771,"LAND","Westhampton Beach"
2142,40.94875,-73.73,"LAND","Wesley Hills"
2143,40.94875,-73.73,"LAND","New Square"
2144,40.94875,-73.73,"LAND","Upper Nyack"
2145,40.94875,-73.73,"LAND","Sleepy Hollow"
2146,40.9072735116005,-73.1664982450023,"LAND","Head of the Harbor"
2147,40.94875,-73.73,"LAND","Tarrytown"
2148,40.94875,-73.73,"LAND","Nyack"
2149,40.9483329999999,-73.730472,"LAND","Sloatsburg"
2150,40.9483329999999,-73.730472,"LAND","Montebello"
2151,40.94875,-73.73,"LAND","Kaser"
2152,40.898722,-73.204194,"LAND","Nissequogue"
2153,40.94875,-73.73,"LAND","South Nyack"
2154,40.94875,-73.73,"LAND","Spring Valley"
2155,40.94875,-73.73,"LAND","Elmsford"
2156,41.003306,-73.645444,"LAND","Rye Brook"
2157,40.987917,-73.6625,"LAND","White Plains"
2158,40.996639,-73.651306,"LAND","Port Chester"
2159,40.915833,-73.765472,"LAND","Suffern"
2160,40.895389,-73.169194,"LAND","Lake Grove"
2161,40.915833,-73.765472,"LAND","Airmont"
2162,40.94875,-73.73,"LAND","Irvington"
2163,40.944167,-73.734611,"LAND","Chestnut Ridge"
2164,40.9008706338695,-73.3529618578225,"LAND","Northport"
2165,40.9483329999999,-73.730472,"LAND","Piermont"
2166,40.887056,-73.196639,"LAND","Village of the Branch"
2167,40.979139,-73.671306,"LAND","Rye"
2168,40.94875,-73.73,"LAND","Scarsdale"
2169,40.911639,-73.769611,"LAND","Ringwood"
2170,40.94875,-73.73,"LAND","Ardsley"
2171,40.9483329999999,-73.730472,"LAND","Dobbs Ferry"
2172,40.9045559999999,-73.413361,"LAND","Huntington Bay"
2173,40.915833,-73.765472,"LAND","Montvale"
2174,40.955389,-73.695833,"LAND","Harrison"
2175,40.9120829999999,-73.459222,"LAND","Lloyd Harbor"
2176,40.912889,-73.768389,"LAND","Upper Saddle River"
2177,40.915833,-73.765472,"LAND","Park Ridge"
2178,40.944167,-73.734611,"LAND","Hastings-on-Hudson"
2179,40.911639,-73.769611,"LAND","Ramsey"
2180,40.755806,-72.93125,"LAND","Bellport"
2181,40.915833,-73.765472,"LAND","Northvale"
2182,40.913722,-73.558389,"LAND","Bayville"
2183,40.9483329999999,-73.730472,"LAND","Mamaroneck"
2184,40.9128529048598,-73.7684242874448,"LAND","Old Tappan"
2185,40.74875,-73.015056,"LAND","Patchogue"
2186,40.734583,-73.157528,"LAND","Islandia"
2187,40.911639,-73.769611,"LAND","Allendale"
2188,40.912889,-73.768389,"LAND","Norwood"
2189,40.911639,-73.769611,"LAND","Woodcliff Lake"
2190,40.911639,-73.769611,"LAND","Saddle River"
2191,40.903722,-73.606694,"LAND","Lattingtown"
2192,40.9162219999999,-73.765,"LAND","Tuckahoe"
2193,40.911639,-73.769611,"LAND","Hillsdale"
2194,40.875389,-73.512556,"LAND","Oyster Bay Cove"
2195,40.9279847718027,-73.744600575533,"LAND","Larchmont"
2196,40.911639,-73.769611,"LAND","Harrington Park"
2197,40.868694,-73.469222,"LAND","Laurel Hollow"
2198,40.911639,-73.769611,"LAND","Westwood"
2199,40.911639,-73.769611,"LAND","Closter"
2200,40.797917,-73.928361,"LAND","Waldwick"
2201,40.911639,-73.769611,"LAND","Bronxville"
2202,40.911639,-73.769611,"LAND","Alpine"
2203,40.797917,-73.928361,"LAND","Ho-Ho-Kus"
2204,40.862917,-73.813417,"LAND","Emerson"
2205,40.767611,-74.017444,"LAND","Franklin Lakes"
2206,40.767611,-74.017444,"LAND","Wanaque"
2207,40.8825,-73.792917,"LAND","Demarest"
2208,40.9112887512178,-73.7696231675409,"LAND","New Rochelle"
2209,40.8825,-73.792917,"LAND","Haworth"
2210,40.900833,-73.775472,"LAND","Pelham"
2211,40.882889,-73.792528,"LAND","Yonkers"
2212,40.767611,-74.017444,"LAND","Midland Park"
2213,40.856667,-73.647167,"LAND","Glen Cove"
2214,40.8890627873685,-73.7855277942299,"LAND","Mount Vernon"
2215,40.862917,-73.813417,"LAND","Cresskill"
2216,40.797917,-73.928361,"LAND","Ridgewood"
2217,40.797917,-73.928361,"LAND","Oradell"
2218,40.767611,-74.017444,"LAND","Oakland"
2219,40.87875,-73.538333,"LAND","Upper Brookville"
2220,40.887528,-73.787083,"LAND","Pelham Manor"
2221,40.862917,-73.813417,"LAND","Dumont"
2222,40.8490674106199,-73.6529560223829,"LAND","Sea Cliff"
2223,40.875389,-73.521667,"LAND","Muttontown"
2224,40.767611,-74.017444,"LAND","Pompton Lakes"
2225,40.862917,-73.813417,"LAND","Tenafly"
2226,40.797917,-73.928361,"LAND","New Milford"
2227,40.767611,-74.017444,"LAND","Glen Rock"
2228,40.824167,-73.646222,"LAND","Old Brookville"
2229,40.807083,-73.900056,"LAND","Bergenfield"
2230,40.797917,-73.928361,"LAND","Paramus"
2231,40.767611,-74.017444,"LAND","Bloomingdale"
2232,40.8560610716359,-73.7285070825049,"LAND","Sands Point"
2233,40.72,-74.121306,"LAND","Butler"
2234,40.823306,-73.64625,"LAND","Brookville"
2235,40.767611,-74.017444,"LAND","Riverdale"
2236,40.797917,-73.928361,"LAND","River Edge"
2237,40.838722,-73.703333,"LAND","Port Washington North"
