"","wdpapolyID","area_wdpa","country","sub_loc","name","orig_name","desig","desig_eng","desig_type","iucn_cat","marine","rep_m_area","rep_area","status","status_yr","gov_type","mang_auth","int_crit","mang_plan","official","is_point","no_take","no_tk_area","metadata_i","action","ngrids","rcp","beta_sor","fgained","flost","ngained","nlost","nend","nstart"
"506",2796,0.0209463333138371,"USA","US-OR","Nehalem Bank/Shale Pile","Nehalem Bank/Shale Pile","Essential Fish Habitat Conservation Area","Essential Fish Habitat Conservation Area","National","Not Reported",1,180.600997925,180.600997925,"Designated",2006,"Federal or national ministry or agency","National Marine Fisheries Service","Not Applicable","Non-MPA Programmatic Fisheries Management Plan",1,0,"Not Reported",0,2274,NA,2,85,0.75,0.232876712328767,0.26027397260274,17,19,71,73
"507",2797,0.0193892778528815,"USA","US-OR","Newport Rockpile/Stonewall Bank","Newport Rockpile/Stonewall Bank","Essential Fish Habitat Conservation Area","Essential Fish Habitat Conservation Area","National","Not Reported",1,171.330993652,171.330993652,"Designated",2006,"Federal or national ministry or agency","National Marine Fisheries Service","Not Applicable","Non-MPA Programmatic Fisheries Management Plan",1,0,"Not Reported",0,2274,NA,2,85,0.653846153846154,0.206896551724138,0.413793103448276,12,24,46,58
"508",2798,0.0663051251166801,"USA","US-WA","Olympic 2","Olympic 2","Essential Fish Habitat Conservation Area","Essential Fish Habitat Conservation Area","National","Not Reported",1,547.036010742,547.036010742,"Designated",2006,"Federal or national ministry or agency","National Marine Fisheries Service","Not Applicable","Non-MPA Programmatic Fisheries Management Plan",1,0,"Not Reported",0,2274,NA,4,85,0.75,0.214285714285714,0.271428571428571,15,19,66,70
"509",2799,0.0004504349733597,"USA","US-CA","Painted Cave","Painted Cave","Essential Fish Habitat Conservation Area","Essential Fish Habitat Conservation Area","National","Not Reported",1,4.62329006195,4.62329006195,"Designated",2006,"Federal or national ministry or agency","National Marine Fisheries Service","Not Applicable","Non-MPA Programmatic Fisheries Management Plan",1,0,"Not Reported",0,2274,NA,1,85,0.694214876033058,0.253968253968254,0.333333333333333,16,21,58,63
"510",2800,0.00915756945730994,"USA","US-CA","Point Arena North","Point Arena North","Essential Fish Habitat Conservation Area","Essential Fish Habitat Conservation Area","National","Not Reported",1,88.212097168,88.212097168,"Designated",2006,"Federal or national ministry or agency","National Marine Fisheries Service","Not Applicable","Non-MPA Programmatic Fisheries Management Plan",1,0,"Not Reported",0,2274,NA,2,85,0.831858407079646,0.137931034482759,0.189655172413793,8,11,55,58
"511",2801,0.0265865140827787,"USA","US-CA","Point Arena South Biogenic Area","Point Arena South Biogenic Area","Essential Fish Habitat Conservation Area","Essential Fish Habitat Conservation Area","National","Not Reported",1,257.154998779,257.154998779,"Designated",2006,"Federal or national ministry or agency","National Marine Fisheries Service","Not Applicable","Non-MPA Programmatic Fisheries Management Plan",1,0,"Not Reported",0,2274,NA,4,85,0.850393700787402,0.0735294117647059,0.205882352941176,5,14,59,68
"512",2802,0.321238916363412,"USA","US-CA","Point Conception","Point Conception","Essential Fish Habitat Conservation Area","Essential Fish Habitat Conservation Area","National","Not Reported",1,3288.5300293,3288.5300293,"Designated",2006,"Federal or national ministry or agency","National Marine Fisheries Service","Not Applicable","Non-MPA Programmatic Fisheries Management Plan",1,0,"Not Reported",0,2274,NA,6,85,0.910798122065728,0.045045045045045,0.126126126126126,5,14,102,111
"513",2803,0.0219423889276976,"USA","US-CA","Point Sur Deep","Point Sur Deep","Essential Fish Habitat Conservation Area","Essential Fish Habitat Conservation Area","National","Not Reported",1,218.994995117,218.994995117,"Designated",2006,"Federal or national ministry or agency","National Marine Fisheries Service","Not Applicable","Non-MPA Programmatic Fisheries Management Plan",1,0,"Not Reported",0,2274,NA,2,85,0.895104895104895,0.17910447761194,0.0447761194029851,12,3,76,67
"514",2804,0.0277777778889059,"USA","US-CA","Potato Bank","Potato Bank","Essential Fish Habitat Conservation Area","Essential Fish Habitat Conservation Area","National","Not Reported",1,287.319000244,287.319000244,"Designated",2006,"Federal or national ministry or agency","National Marine Fisheries Service","Not Applicable","Non-MPA Programmatic Fisheries Management Plan",1,0,"Not Reported",0,2274,NA,1,85,0.875,0.0975609756097561,0.146341463414634,4,6,39,41
"515",2806,0.0184047500227504,"USA","US-CA","Richardson Rock","Richardson Rock","Essential Fish Habitat Conservation Area","Essential Fish Habitat Conservation Area","National","Not Reported",1,188.845993042,188.845993042,"Designated",2006,"Federal or national ministry or agency","National Marine Fisheries Service","Not Applicable","Non-MPA Programmatic Fisheries Management Plan",1,0,"Not Reported",0,2274,NA,2,85,0.778625954198473,0.212121212121212,0.227272727272727,14,15,65,66
"516",2807,0.0969963889953747,"USA","US-OR","Rogue Canyon","Rogue Canyon","Essential Fish Habitat Conservation Area","Essential Fish Habitat Conservation Area","National","Not Reported",1,885.554992676,885.554992676,"Designated",2006,"Federal or national ministry or agency","National Marine Fisheries Service","Not Applicable","Non-MPA Programmatic Fisheries Management Plan",1,0,"Not Reported",0,2274,NA,2,85,0.875,0.166666666666667,0.0925925925925926,9,5,58,54
"517",2809,0.00471500346120446,"USA","US-CA","Scorpion","Scorpion","Essential Fish Habitat Conservation Area","Essential Fish Habitat Conservation Area","National","Not Reported",1,48.3819007874,48.3819007874,"Designated",2006,"Federal or national ministry or agency","National Marine Fisheries Service","Not Applicable","Non-MPA Programmatic Fisheries Management Plan",1,0,"Not Reported",0,2274,NA,1,85,0.727272727272727,0.285714285714286,0.26530612244898,14,13,50,49
"518",2810,0.0611181529621486,"USA","US-OR","Siletz Deepwater","Siletz Deepwater","Essential Fish Habitat Conservation Area","Essential Fish Habitat Conservation Area","National","Not Reported",1,537.757019043,537.757019043,"Designated",2006,"Federal or national ministry or agency","National Marine Fisheries Service","Not Applicable","Non-MPA Programmatic Fisheries Management Plan",1,0,"Not Reported",0,2274,NA,2,85,0.876404494382023,0.136363636363636,0.113636363636364,6,5,45,44
"519",2811,0.000348240918329966,"USA","US-CA","Skunk Point","Skunk Point","Essential Fish Habitat Conservation Area","Essential Fish Habitat Conservation Area","National","Not Reported",1,3.57842993736,3.57842993736,"Designated",2006,"Federal or national ministry or agency","National Marine Fisheries Service","Not Applicable","Non-MPA Programmatic Fisheries Management Plan",1,0,"Not Reported",0,2274,NA,1,85,0.711538461538462,0.288461538461538,0.288461538461538,15,15,52,52
"520",2814,0.00582308326508876,"USA","US-CA","Tolo Bank","Tolo Bank","Essential Fish Habitat Conservation Area","Essential Fish Habitat Conservation Area","National","Not Reported",1,55.3296012878,55.3296012878,"Designated",2006,"Federal or national ministry or agency","National Marine Fisheries Service","Not Applicable","Non-MPA Programmatic Fisheries Management Plan",1,0,"Not Reported",0,2274,NA,1,85,0.761904761904762,0.181818181818182,0.272727272727273,12,18,60,66
"521",2815,6.22891595953523e-05,"CAN","CA-PE","Poverty Beach","Poverty Beach","Provincially Owned Natural Area","Provincially Owned Natural Area","National","III",1,0.011,0.535,"Designated",1995,"Sub-national ministry or agency","Prince Edward Island Department of Environment, Energy & Forestry","Not Applicable","Not Reported",1,0,"Not Reported",0,1860,NA,1,85,0.311111111111111,0.461538461538462,0.730769230769231,12,19,19,26
"522",2816,0.000143271825786436,"CAN","CA-PE","Basin Head","Basin Head","Provincially Owned Natural Area","Provincially Owned Natural Area","National","III",1,0.1179,1.2256,"Designated",1995,"Sub-national ministry or agency","Prince Edward Island Department of Environment, Energy & Forestry","Not Applicable","Not Reported",1,0,"Not Reported",0,1860,NA,1,85,0.222222222222222,0.2,0.85,4,17,7,20
"523",2817,0.000244682872971535,"CAN","CA-PE","Deroche Pond Dunes","Deroche Pond Dunes","Provincially Owned Natural Area","Provincially Owned Natural Area","National","III",1,0.017,1.756,"Designated",1994,"Sub-national ministry or agency","Prince Edward Island Department of Environment, Energy & Forestry","Not Applicable","Not Reported",1,0,"Not Reported",0,1860,NA,1,85,0.125,0.25,0.916666666666667,3,11,4,12
"524",2818,0.000152368887258902,"CAN","CA-PE","South Lake Sand Dunes","South Lake Sand Dunes","Provincially Owned Natural Area","Provincially Owned Natural Area","National","III",1,0.176,1.301,"Designated",1997,"Sub-national ministry or agency","Prince Edward Island Department of Environment, Energy & Forestry","Not Applicable","Not Reported",1,0,"Not Reported",0,1860,NA,2,85,0.266666666666667,0.181818181818182,0.818181818181818,4,18,8,22
"525",2819,3.98699993996926e-05,"CAN","CA-PE","Little Pond","Little Pond","Provincially Owned Natural Area","Provincially Owned Natural Area","National","IV",1,0.044,0.34,"Designated",1999,"Sub-national ministry or agency","Prince Edward Island Department of Environment, Energy & Forestry","Not Applicable","Not Reported",1,0,"Not Reported",0,1860,NA,1,85,0,0.6,1,3,5,3,5
"526",2820,4.96124596372729e-06,"CAN","CA-PE","North Lake","North Lake","Privately Owned Natural Area","Privately Owned Natural Area","National","IV",1,0.015,0.042,"Designated",1999,"Non-profit organisations","Island Nature Trust","Not Applicable","Not Reported",1,0,"Not Reported",0,1860,NA,1,85,0.222222222222222,0.2,0.85,4,17,7,20
"527",2821,5.71296722040583e-06,"CAN","CA-PE","Nueffer (point Prim)","Nueffer (Point Prim)","Privately Owned Natural Area","Privately Owned Natural Area","National","IV",1,0.011,0.049,"Designated",2004,"Non-profit organisations","Island Nature Trust","Not Applicable","Not Reported",1,0,"Not Reported",0,1860,NA,1,85,0.571428571428571,0.521739130434783,0.391304347826087,12,9,26,23
"528",2822,5.23497422627121e-05,"CAN","CA-PE","Rayners Pond","Rayners Pond","Provincially Owned Natural Area","Provincially Owned Natural Area","National","III",1,0.017,0.444,"Designated",1998,"Sub-national ministry or agency","Prince Edward Island Department of Environment, Energy & Forestry","Not Applicable","Not Reported",1,0,"Not Reported",0,1860,NA,1,85,0.0833333333333333,0.277777777777778,0.944444444444444,5,17,6,18
"529",2823,3.17472630624055e-05,"CAN","CA-PE","Roseville Cliff","Roseville Cliff","Provincially Owned Natural Area","Provincially Owned Natural Area","National","IV",1,0.025,0.269,"Designated",2001,"Sub-national ministry or agency","Prince Edward Island Department of Environment, Energy & Forestry","Not Applicable","Not Reported",1,0,"Not Reported",0,1860,NA,1,85,0.357142857142857,0.642857142857143,0.642857142857143,18,18,28,28
"530",2824,0.000609128073711854,"CAN","CA-PE","Dingwells Mills","Dingwells Mills","Provincial Wildlife Management Area","Provincial Wildlife Management Area","National","IV",1,0.134,5.198,"Designated",2000,"Sub-national ministry or agency","Prince Edward Island Department of Environment, Energy & Forestry","Not Applicable","Not Reported",1,0,"Not Reported",0,1860,NA,1,85,0,0.6,1,3,5,3,5
"531",2825,5.89174003201104e-05,"CAN","CA-PE","Glenfinnan","Glenfinnan","Provincial Wildlife Management Area","Provincial Wildlife Management Area","National","IV",1,0.161,0.503,"Designated",1966,"Sub-national ministry or agency","Prince Edward Island Department of Environment, Energy & Forestry","Not Applicable","Not Reported",1,0,"Not Reported",0,1860,NA,1,85,0.125,0.25,0.916666666666667,3,11,4,12
"532",2827,0.000283575948844789,"CAN","CA-PE","Pisquid","Pisquid","Provincial Wildlife Management Area","Provincial Wildlife Management Area","National","IV",1,0.577,2.418,"Designated",1995,"Collaborative management","Co-managed by Prince Edward Island Department of Environment, Energy and Forestry and private stakeholders","Not Applicable","Not Reported",1,0,"Not Reported",0,1860,NA,1,85,0.125,0.25,0.916666666666667,3,11,4,12
"533",2830,0.000845021693918873,"CAN","CA-NB","Little Salmon River","Riviere Little Salmon","Zone naturelle protégée","Protected Natural Area","National","II",1,0.244,7.343,"Designated",1996,"Sub-national ministry or agency","Department of Natural Resources","Not Applicable","Not Reported",1,0,"Not Reported",0,1860,NA,1,85,0.666666666666667,0.142857142857143,0.428571428571429,4,12,20,28
"534",2974,0.000394626697424982,"USA","US-CA","Elkhorn Slough","Elkhorn Slough","State Marine Reserve","State Marine Reserve","National","V",1,3.90522247628,3.90522247628,"Designated",1980,"Sub-national ministry or agency","California Department of Fish and Game","Not Applicable","Site-Specific Management Plan",1,0,"All",3.90522247628,2297,NA,1,85,0.658227848101266,0.261904761904762,0.380952380952381,11,16,37,42
"535",2975,7.94291829792526e-05,"USA","US-CA","Morro Bay","Morro Bay","State Marine Reserve","State Marine Reserve","National","IV",1,0.801278808604,0.801278808604,"Designated",2007,"Sub-national ministry or agency","California Department of Fish and Game","Not Applicable","Site-Specific Management Plan",1,0,"All",0.801278808604,2297,NA,1,85,0.701754385964912,0.193548387096774,0.354838709677419,6,11,26,31
"536",2976,6.37678400535863e-05,"USA","US-CA","Natural Bridges","Natural Bridges","State Marine Reserve","State Marine Reserve","National","Not Reported",1,0.639404301815,0.639404301815,"Designated",2007,"Sub-national ministry or agency","California Department of Fish and Game","Not Applicable","Site-Specific Management Plan",1,0,"All",0.639404301815,2297,NA,1,85,0.765957446808511,0.115384615384615,0.307692307692308,6,16,42,52
"537",2977,4.57955977226964e-05,"USA","US-CA","Moro Cojo Slough","Moro Cojo Slough","State Marine Reserve","State Marine Reserve","National","Not Reported",1,0.453248619008,0.453248619008,"Designated",2007,"Sub-national ministry or agency","California Department of Fish and Game","Not Applicable","Site-Specific Management Plan",1,0,"All",0.453248619008,2297,NA,1,85,0.658227848101266,0.261904761904762,0.380952380952381,11,16,37,42
"538",2978,7.69133984278867e-05,"USA","US-CA","Lovers Point","Lovers Point","State Marine Reserve","State Marine Reserve","National","Not Reported",1,0.764857044576,0.764857044576,"Designated",2007,"Sub-national ministry or agency","California Department of Fish and Game","Not Applicable","Site-Specific Management Plan",1,0,"All",0.764857044576,2297,NA,1,85,0.630434782608696,0.211538461538462,0.442307692307692,11,23,40,52
"539",2980,0.0670099578883136,"USA","US-AK","Semidi Islands Wildlife Refuge","Semidi Islands Wildlife Refuge","State/National Refuge","State/National Refuge","National","Ib",1,433.334829,462.245009,"Designated",1932,"Not Reported","US Fish and Wildlife Service","Not Applicable","Not Reported",1,0,"Not Reported",0,2280,NA,3,85,0.423076923076923,1.15789473684211,0.421052631578947,44,16,66,38
"540",2981,0.00268847489943677,"USA","US-CA","Piedras Blancas","Piedras Blancas","State Marine Reserve","State Marine Reserve","National","Not Reported",1,27.0006677323,27.0006677323,"Designated",2007,"Sub-national ministry or agency","California Department of Fish and Game","Not Applicable","Site-Specific Management Plan",1,0,"All",27.0006677323,2297,NA,2,85,0.747967479674797,0.149253731343284,0.313432835820896,10,21,56,67
"541",2982,0.00171085499758392,"USA","US-CA","Point Buchon","Point Buchon","State Marine Reserve","State Marine Reserve","National","Not Reported",1,17.2720098743,17.2720098743,"Designated",2007,"Sub-national ministry or agency","California Department of Fish and Game","Not Applicable","Site-Specific Management Plan",1,0,"All",17.2720098743,2297,NA,2,85,0.837209302325581,0.19047619047619,0.142857142857143,8,6,44,42
"542",2984,0.00117675039052751,"USA","US-CA","Point Arena","Point Arena","State Marine Reserve","State Marine Reserve","National","Not Reported",1,11.3231217499,11.3231217499,"Designated",2010,"Sub-national ministry or agency","California Department of Fish and Game","Not Applicable","Site-Specific Management Plan",1,0,"All",11.3231217499,2297,NA,2,85,0.831858407079646,0.11864406779661,0.203389830508475,7,12,54,59
"543",2985,9.45475416381939e-05,"USA","US-CA","Russian River","Russian River","Marine Recreational Management Area","Marine Recreational Management Area","National","Not Reported",1,0.914590963356,0.914590963356,"Designated",2010,"Sub-national ministry or agency","California Department of Fish and Game","Not Applicable","Site-Specific Management Plan",1,0,"All",0.914590963356,2297,NA,1,85,0.586666666666667,0.204545454545455,0.5,9,22,31,44
"544",2986,0.00248654354574046,"USA","US-CA","Bodega Head","Bodega Head","State Marine Reserve","State Marine Reserve","National","Not Reported",1,24.1395358249,24.1395358249,"Designated",2010,"Sub-national ministry or agency","California Department of Fish and Game","Not Applicable","Site-Specific Management Plan",1,0,"All",24.1395358249,2297,NA,1,85,0.586666666666667,0.204545454545455,0.5,9,22,31,44
"545",2987,0.00250859853102331,"USA","US-CA","Point Reyes","Point Reyes","State Marine Reserve","State Marine Reserve","National","Not Reported",1,24.4470973878,24.4470973878,"Designated",2010,"Sub-national ministry or agency","California Department of Fish and Game","Not Applicable","Site-Specific Management Plan",1,0,"All",24.4470973878,2297,NA,2,85,0.791666666666667,0.0545454545454545,0.309090909090909,3,17,41,55
"546",2988,0.00145833298916886,"USA","US-CA","Southeast Farallon Island","Southeast Farallon Island","State Marine Reserve","State Marine Reserve","National","Not Reported",1,13.8685983691,13.8685983691,"Designated",2010,"Sub-national ministry or agency","California Department of Fish and Game","Not Applicable","Site-Specific Management Plan",1,0,"All",13.8685983691,2297,NA,2,85,0.754385964912281,0.0757575757575758,0.348484848484849,5,23,48,66
"547",2989,0.00310735828315021,"USA","US-CA","Montara","Montara","State Marine Reserve","State Marine Reserve","National","Not Reported",1,30.4890633536,30.4890633536,"Designated",2010,"Sub-national ministry or agency","California Department of Fish and Game","Not Applicable","Site-Specific Management Plan",1,0,"All",30.4890633536,2297,NA,2,85,0.757894736842105,0.134615384615385,0.307692307692308,7,16,43,52
"548",2990,0.00017070649006106,"USA","US-CA","Point Reyes","Point Reyes","Special Closure","Special Closure","National","Not Reported",1,1.67135428259,1.67135428259,"Designated",2010,"Sub-national ministry or agency","California Department of Fish and Game","Not Applicable","Site-Specific Management Plan",1,0,"All",1.67135428259,2297,NA,2,85,0.791666666666667,0.0545454545454545,0.309090909090909,3,17,41,55
"549",2991,3.75442170220791e-06,"USA","US-CA","Point Resistance","Point Resistance","Special Closure","Special Closure","National","Not Reported",1,0.0364217640274,0.0364217640274,"Designated",2010,"Sub-national ministry or agency","California Department of Fish and Game","Not Applicable","Site-Specific Management Plan",1,0,"All",0.0364217640274,2297,NA,1,85,0.72289156626506,0.127659574468085,0.361702127659574,6,17,36,47
"550",2992,5.82165254441407e-06,"USA","US-CA","Double Point/Stormy Stack","Double Point/Stormy Stack","Special Closure","Special Closure","National","Not Reported",1,0.0526092147063,0.0526092147063,"Designated",2010,"Sub-national ministry or agency","California Department of Fish and Game","Not Applicable","Site-Specific Management Plan",1,0,"All",0.0526092147063,2297,NA,1,85,0.72289156626506,0.127659574468085,0.361702127659574,6,17,36,47
"551",2993,1.33008902528323e-05,"USA","US-CA","Egg (Devil's Slide) Rock to Devil's Slide","Egg (Devil's Slide) Rock to Devil's Slide","Special Closure","Special Closure","National","Not Reported",1,0.129499605431,0.129499605431,"Designated",2010,"Sub-national ministry or agency","California Department of Fish and Game","Not Applicable","Site-Specific Management Plan",1,0,"All",0.129499605431,2297,NA,1,85,0.772727272727273,0.102040816326531,0.306122448979592,5,15,39,49
"552",2994,5.78722657210793e-05,"USA","US-CA","North Farallon Islands & Isle of St. James","North Farallon Islands & Isle of St. James","Special Closure","Special Closure","National","Not Reported",1,0.550373323081,0.550373323081,"Designated",2010,"Sub-national ministry or agency","California Department of Fish and Game","Not Applicable","Site-Specific Management Plan",1,0,"All",0.550373323081,2297,NA,1,85,0.781609195402299,0.104166666666667,0.291666666666667,5,14,39,48
"553",2995,5.32649593045465e-05,"USA","US-CA","Southeast Farallon","Southeast Farallon","Special Closure A","Special Closure A","National","Not Reported",1,0.42492058032,0.42492058032,"Designated",2010,"Sub-national ministry or agency","California Department of Fish and Game","Not Applicable","Site-Specific Management Plan",1,0,"All",0.42492058032,2297,NA,2,85,0.754385964912281,0.0757575757575758,0.348484848484849,5,23,48,66
"554",2996,0.00478834588672899,"USA","US-CA","North Farallon Islands","North Farallon Islands","State Marine Reserve","State Marine Reserve","National","Not Reported",1,46.7979199126,46.7979199126,"Designated",2010,"Sub-national ministry or agency","California Department of Fish and Game","Not Applicable","Site-Specific Management Plan",1,0,"All",46.7979199126,2297,NA,2,85,0.791666666666667,0.0545454545454545,0.309090909090909,3,17,41,55
"555",2997,5.16478214220259e-06,"USA","US-CA","Southeast Farallon","Southeast Farallon","Special Closure B","Special Closure B","National","Not Reported",1,0.0526092147063,0.0526092147063,"Designated",2010,"Sub-national ministry or agency","California Department of Fish and Game","Not Applicable","Site-Specific Management Plan",1,0,"All",0.0526092147063,2297,NA,1,85,0.666666666666667,0.111111111111111,0.444444444444444,7,28,42,63
"556",3000,0.0272220445442648,"USA","Not Reported","Oceanographer Canyon","Oceanographer Canyon","Closed Area","Closed Area","National","Not Reported",1,257.368325206,257.368325206,"Proposed",2005,"Federal or national ministry or agency","National Marine Fisheries Service","Not Applicable","Non-MPA Programmatic Fisheries Management Plan",1,0,"All",257.368325206,2297,NA,1,85,0.682352941176471,0.0980392156862745,0.431372549019608,5,22,34,51
"557",3001,0.017916634941464,"USA","Not Reported","Lydonia Canyon","Lydonia Canyon","Closed Area","Closed Area","National","Not Reported",1,169.090062929,169.090062929,"Proposed",2005,"Federal or national ministry or agency","National Marine Fisheries Service","Not Applicable","Non-MPA Programmatic Fisheries Management Plan",1,0,"All",169.090062929,2297,NA,1,85,0.7,0.106382978723404,0.404255319148936,5,19,33,47
"558",3011,0.00644276959798052,"USA","US-CA","Stewarts Point","Stewarts Point","State Marine Reserve","State Marine Reserve","National","Not Reported",1,62.2893102123,62.2893102123,"Designated",2010,"Sub-national ministry or agency","California Department of Fish and Game","Not Applicable","Site-Specific Management Plan",1,0,"All",62.2893102123,2297,NA,2,85,0.767676767676768,0.12962962962963,0.296296296296296,7,16,45,54
"559",3012,0.000395121153392821,"USA","US-CA","Asilomar","Asilomar","State Marine Reserve","State Marine Reserve","National","Not Reported",1,3.92545678962,3.92545678962,"Designated",2007,"Sub-national ministry or agency","California Department of Fish and Game","Not Applicable","Site-Specific Management Plan",1,0,"All",3.92545678962,2297,NA,1,85,0.630434782608696,0.211538461538462,0.442307692307692,11,23,40,52
"560",3013,0.000137499971666771,"USA","US-CA","Carmel Pinnacles","Carmel Pinnacles","State Marine Reserve","State Marine Reserve","National","Not Reported",1,1.36783958236,1.36783958236,"Designated",2007,"Sub-national ministry or agency","California Department of Fish and Game","Not Applicable","Site-Specific Management Plan",1,0,"All",1.36783958236,2297,NA,1,85,0.630434782608696,0.211538461538462,0.442307692307692,11,23,40,52
"561",3014,0.00140834992229924,"USA","US-CA","Point Lobos","Point Lobos","State Marine Reserve","State Marine Reserve","National","Not Reported",1,14.0021448372,14.0021448372,"Designated",1973,"Sub-national ministry or agency","California Department of Fish and Game","Not Applicable","Site-Specific Management Plan",1,0,"All",14.0021448372,2297,NA,2,85,0.691588785046729,0.166666666666667,0.383333333333333,10,23,47,60
"562",3015,0.0025323153693685,"USA","US-CA","Point Sur","Point Sur","State Marine Reserve","State Marine Reserve","National","Not Reported",1,25.2443293337,25.2443293337,"Designated",2007,"Sub-national ministry or agency","California Department of Fish and Game","Not Applicable","Site-Specific Management Plan",1,0,"All",25.2443293337,2297,NA,2,85,0.794520547945205,0.128205128205128,0.256410256410256,10,20,68,78
"563",69,0.05036740440017,"USA","US-CA","Redwood","Redwood","National Park","National Park","National","II",1,NA,467.979199126,"Designated",1968,"Joint management","National Park Service","Not Applicable","Site-Specific Management Plan",1,NA,"Not Reported",0,2297,NA,2,45,0.808988764044944,0.152173913043478,0.217391304347826,7,10,43,46
"564",70,2.06356383250741,"USA","US-AK","Glacier Bay","Glacier Bay","National Park and Preserve","National Park and Preserve","National","II",1,2456.32,13288.8529168,"Designated",1925,"Federal or national ministry or agency","National Park Service","Not Applicable","Non-MPA Programmatic Habitat Management Plan",1,NA,"Not Reported",0,2297,NA,11,45,0.850828729281768,0.118279569892473,0.172043010752688,11,16,88,93
"565",72,0.0969734199216964,"USA","US-CA","Channel Islands","Channel Islands","National Park","National Park","National","II",1,NA,994.249408146,"Designated",1938,"Federal or national ministry or agency","National Park Service","Not Applicable","Site-Specific Management Plan",1,NA,"Not Reported",0,2297,NA,6,45,0.890322580645161,0.075,0.1375,6,11,75,80
"566",74,0.0494921954786514,"USA","US-MS","Gulf Islands","Gulf Islands","National Seashore","National Seashore","National","V",1,NA,527.759454483,"Designated",1971,"Federal or national ministry or agency","National Park Service","Not Applicable","Site-Specific Management Plan",1,NA,"Not Reported",0,2297,NA,7,45,0.917073170731707,0.099009900990099,0.0693069306930693,10,7,104,101
"567",75,0.048281905008846,"USA","US-TX","Padre Island","Padre Island","National Seashore","National Seashore","National","V",1,NA,530.790554623,"Designated",1962,"Federal or national ministry or agency","National Park Service","Not Applicable","Site-Specific Management Plan",1,NA,"Part",0,2297,NA,4,45,0.865248226950355,0.25,0.046875,16,3,77,64
"568",78,0.0298694352276757,"USA","US-CA","Point Reyes","Point Reyes","National Seashore","National Seashore","National","V",1,NA,290.827785759,"Designated",1962,"Federal or national ministry or agency","National Park Service","Not Applicable","Site-Specific Management Plan",1,NA,"Not Reported",0,2297,NA,3,45,0.845360824742268,0.037037037037037,0.240740740740741,2,13,43,54
"569",80,0.017811566612163,"USA","US-MA","Cape Cod","Cape Cod","National Seashore","National Seashore","National","V",1,NA,164.080046944,"Designated",1961,"Federal or national ministry or agency","National Park Service","Not Applicable","Site-Specific Management Plan",1,NA,"Not Reported",0,2297,NA,5,45,0.784810126582278,0.2,0.225,8,9,39,40
"570",81,0.0202446384384147,"USA","US-MD","Assateague Island","Assateague Island","National Seashore","National Seashore","National","V",1,NA,197.231945934,"Designated",1965,"Federal or national ministry or agency","National Park Service","Not Applicable","Site-Specific Management Plan",1,NA,"Not Reported",0,2297,NA,3,45,0.987012987012987,0,0.0256410256410256,0,1,38,39
"571",83,0.00634522304495883,"USA","US-NC","Cape Lookout","Cape Lookout","National Seashore","National Seashore","National","V",1,NA,0,"Designated",NA,"Federal or national ministry or agency","National Park Service (NPS)","Not Applicable","Not Reported",1,NA,"Not Reported",0,788,NA,5,45,0.914285714285714,0.0857142857142857,0.0857142857142857,3,3,35,35
"572",84,0.00406369174428106,"USA","US-NY","Fire Island","Fire Island","National Seashore","National Seashore","National","V",1,NA,78.34,"Designated",1964,"Not Reported","Not Reported","Not Applicable","Not Reported",1,0,"Not Reported",0,756,NA,3,45,0.901408450704225,0.21875,0,7,0,39,32
"573",90,16.0559894796846,"CAN, USA, CAN, USA","CA-YT, CA-YT, US-AK, US-AK","Kluane / Wrangell-St Elias / Glacier Bay / Tatshenshini-Alsek","Kluane / Wrangell-St Elias / Glacier Bay / Tatshenshini-Alsek","World Heritage Site","World Heritage Site","International","Not Applicable",1,13355,98391.21,"Inscribed",1979,"Not Reported","Not Reported","(vii)(viii)(ix)(x)","Not Reported",1,NA,"Not Reported",0,1915,NA,19,45,0.863387978142076,0.0947368421052632,0.168421052631579,9,16,88,95
"574",92,1.5077231473188,"USA","US-AK","Aleutian Islands","Aleutian Islands","UNESCO-MAB Biosphere Reserve","UNESCO-MAB Biosphere Reserve","International","Not Applicable",1,NA,11009.43,"Designated",1976,"Not Reported","Not Reported","Not Reported","Not Reported",1,1,"Not Reported",0,2346,NA,18,45,0.803738317757009,0.207547169811321,0.188679245283019,11,10,54,53
"575",94,0.465582395501028,"USA","Not Reported","Channel Islands","Channel Islands","UNESCO-MAB Biosphere Reserve","UNESCO-MAB Biosphere Reserve","International","Not Applicable",1,NA,4796.52,"Designated",1976,"Not Reported","Not Reported","Not Reported","Not Reported",1,1,"Not Reported",0,2346,NA,7,45,0.94392523364486,0.0660377358490566,0.0471698113207547,7,5,108,106
"576",113,0.016988806246963,"USA","US-ME","Acadia NP ,Mt. Desert Island","Acadia NP ,Mt. Desert Island","National Park","National Park","National","II",1,NA,192.9,"Designated",1919,"Federal or national ministry or agency","National Park Service (NPS)","Not Applicable","Not Reported",1,0,"Not Reported",0,756,NA,1,45,0.695652173913043,0.25,0.333333333333333,9,12,33,36
"577",122,0.0185333955764203,"USA","US-LA","Delta Nwr","Delta Nwr","National Wildlife Refuge","National Wildlife Refuge","National","VI",1,NA,197.48,"Designated",1935,"Federal or national ministry or agency","US Fish and Wildlife Service (FWS)","Not Applicable","Not Reported",1,0,"Not Reported",0,756,NA,3,45,0.938053097345133,0.111111111111111,0.0185185185185185,12,2,118,108
