"","lat","lon","region","season","bottemp.clim","surftemp.clim","depth","bottemp.clim.int","surftemp.clim.int","latgrid","longrid"
"6522",47.125,297.125,"DFO_SoGulf",3,0.0825396825396825,14.7652777777778,58.7638888888889,0.0825396825396825,14.7652777777778,47.5,297.5
"6523",47.375,297.125,"DFO_SoGulf",3,0.156662087912088,14.425,51.3925137362637,0.156662087912088,14.425,47.5,297.5
"6524",47.625,297.125,"DFO_SoGulf",3,0.116117216117216,13.814358974359,55.6007326007326,0.116117216117216,13.814358974359,47.5,297.5
"6525",47.875,297.125,"DFO_SoGulf",3,0.02375,13.590625,68.29375,0.02375,13.590625,47.5,297.5
"6526",48.125,297.125,"DFO_SoGulf",3,0.133333333333333,13.3951388888889,75.9944444444444,0.133333333333333,13.3951388888889,48.5,297.5
"6527",48.375,297.125,"DFO_SoGulf",3,1.38660607657183,12.7625653846154,125.212288461538,1.38660607657183,12.7625653846154,48.5,297.5
"6528",48.625,297.125,"DFO_SoGulf",3,5.52222222222222,11.8222222222222,315.472222222222,5.52222222222222,11.8222222222222,48.5,297.5
"6529",45.875,297.375,"DFO_SoGulf",3,11.6889173271173,15.9010712217719,35.8040108334694,11.6889173271173,15.9010712217719,45.5,297.5
"6530",46.375,297.375,"DFO_SoGulf",3,13.9,14.9,19.5,13.9,14.9,46.5,297.5
"6531",46.625,297.375,"DFO_SoGulf",3,1.67486111111111,15.6196428571429,49.4279761904762,1.67486111111111,15.6196428571429,46.5,297.5
"6532",46.875,297.375,"DFO_SoGulf",3,0.360119047619048,14.7466483516484,58.8985805860806,0.360119047619048,14.7466483516484,46.5,297.5
"6533",47.125,297.375,"DFO_SoGulf",3,-0.0341758241758242,15.2961172161172,62.0150183150183,-0.0341758241758242,15.2961172161172,47.5,297.5
"6534",47.375,297.375,"DFO_SoGulf",3,0.0158730158730159,14.2878327228327,66.1011904761905,0.0158730158730159,14.2878327228327,47.5,297.5
"6535",47.625,297.375,"DFO_SoGulf",3,-0.0777777777777778,14.7162037037037,67.2222222222222,-0.0777777777777778,14.7162037037037,47.5,297.5
"6536",47.875,297.375,"DFO_SoGulf",3,0.119166666666667,13.7998214285714,70.1125,0.119166666666667,13.7998214285714,47.5,297.5
"6537",48.125,297.375,"DFO_SoGulf",3,0.135855263157895,12.8587009803922,82.7604166666667,0.135855263157895,12.8587009803922,48.5,297.5
"6538",48.375,297.375,"DFO_SoGulf",3,2.53115384615385,12.9802777777778,185.126388888889,2.53115384615385,12.9802777777778,48.5,297.5
"6539",45.625,297.625,"DFO_SoGulf",3,14.8,15.2,26.5,14.8,15.2,45.5,297.5
"6540",45.875,297.625,"DFO_SoGulf",3,10.6733630952381,17.315625,32.0517113095238,10.6733630952381,17.315625,45.5,297.5
"6541",46.125,297.625,"DFO_SoGulf",3,11.9810881104034,17.3143736730361,25.7701167728238,11.9810881104034,17.3143736730361,46.5,297.5
"6542",46.375,297.625,"DFO_SoGulf",3,5.4,19.8,32.5,5.4,19.8,46.5,297.5
"6543",46.625,297.625,"DFO_SoGulf",3,2.63959112695815,15.9031387800098,49.7351019990648,2.63959112695815,15.9031387800098,46.5,297.5
"6544",46.875,297.625,"DFO_SoGulf",3,0.533611111111111,15.233125,63.4958333333333,0.533611111111111,15.233125,46.5,297.5
"6545",47.125,297.625,"DFO_SoGulf",3,0.70375,14.625,54.8243055555556,0.70375,14.625,47.5,297.5
"6546",47.375,297.625,"DFO_SoGulf",3,0.0306818181818182,14.5268939393939,57.8617424242424,0.0306818181818182,14.5268939393939,47.5,297.5
"6547",47.625,297.625,"DFO_SoGulf",3,-0.0808712121212121,14.5621212121212,60.9214015151515,-0.0808712121212121,14.5621212121212,47.5,297.5
"6548",47.875,297.625,"DFO_SoGulf",3,-0.025,14.1946428571429,70.1145833333333,-0.025,14.1946428571429,47.5,297.5
"6549",48.125,297.625,"DFO_SoGulf",3,0.154285714285714,12.8519444444444,67.4267857142857,0.154285714285714,12.8519444444444,48.5,297.5
"6550",48.375,297.625,"DFO_SoGulf",3,4.0771875,12.4375,224.78125,4.0771875,12.4375,48.5,297.5
"6551",45.875,297.875,"DFO_SoGulf",3,7.98287698412698,17.8012301587302,34.6232638888889,7.98287698412698,17.8012301587302,45.5,297.5
"6552",46.125,297.875,"DFO_SoGulf",3,4.98142361111111,17.9196180555556,36.3871527777778,4.98142361111111,17.9196180555556,46.5,297.5
"6553",46.375,297.875,"DFO_SoGulf",3,8.45,15.875,33.6041666666667,8.45,15.875,46.5,297.5
"6554",46.625,297.875,"DFO_SoGulf",3,1.49400793650794,15.3324603174603,50.3755952380952,1.49400793650794,15.3324603174603,46.5,297.5
"6555",46.875,297.875,"DFO_SoGulf",3,0.145833333333333,14.8983333333333,61.4375,0.145833333333333,14.8983333333333,46.5,297.5
"6556",47.125,297.875,"DFO_SoGulf",3,1.9125,13.5375,39.5,1.9125,13.5375,47.5,297.5
"6557",47.375,297.875,"DFO_SoGulf",3,4.12386456121727,14.6192927282378,36.1458952583156,4.12386456121727,14.6192927282378,47.5,297.5
"6558",47.625,297.875,"DFO_SoGulf",3,1.73083934294872,14.7129747596154,41.5066907051282,1.73083934294872,14.7129747596154,47.5,297.5
"6559",47.875,297.875,"DFO_SoGulf",3,-0.0625,13.6027272727273,55.9270833333333,-0.0625,13.6027272727273,47.5,297.5
"6560",48.125,297.875,"DFO_SoGulf",3,0.882359871031746,12.9344084821429,89.854439484127,0.882359871031746,12.9344084821429,48.5,297.5
"6561",48.375,297.875,"DFO_SoGulf",3,3.22708333333333,12.1979166666667,179.9375,3.22708333333333,12.1979166666667,48.5,297.5
"6562",45.625,298.125,"DFO_SoGulf",3,15.7708333333333,18.9916666666667,20.875,15.7708333333333,18.9916666666667,45.5,298.5
"6563",45.875,298.125,"DFO_SoGulf",3,9.86307692307692,17.5533333333333,28.002331002331,9.86307692307692,17.5533333333333,45.5,298.5
"6564",46.125,298.125,"DFO_SoGulf",3,2.92570346320346,16.55875,47.078125,2.92570346320346,16.55875,46.5,298.5
"6565",46.375,298.125,"DFO_SoGulf",3,4.49749373433584,16.9274206349206,40.1594611528822,4.49749373433584,16.9274206349206,46.5,298.5
"6566",46.625,298.125,"DFO_SoGulf",3,1.72278138528139,16.1804112554113,54.2494588744589,1.72278138528139,16.1804112554113,46.5,298.5
"6567",46.875,298.125,"DFO_SoGulf",3,0.73375,15.1335526315789,58.9701388888889,0.73375,15.1335526315789,46.5,298.5
"6568",47.125,298.125,"DFO_SoGulf",3,4.10397727272727,14.3426136363636,35.4573863636364,4.10397727272727,14.3426136363636,47.5,298.5
"6569",47.625,298.125,"DFO_SoGulf",3,4.61102495543672,14.7721479500891,33.5088235294118,4.61102495543672,14.7721479500891,47.5,298.5
"6570",47.875,298.125,"DFO_SoGulf",3,0.0827083333333333,13.6564583333333,55.6690476190476,0.0827083333333333,13.6564583333333,47.5,298.5
"6571",48.125,298.125,"DFO_SoGulf",3,0.119348958333333,13.132578125,81.8627604166667,0.119348958333333,13.132578125,48.5,298.5
"6572",48.375,298.125,"DFO_SoGulf",3,5.33333333333333,12.3240740740741,305.018518518519,5.33333333333333,12.3240740740741,48.5,298.5
"6573",45.625,298.375,"DFO_SoGulf",3,13.8166666666667,NA,26.5,13.8166666666667,17.5035500357688,45.5,298.5
"6574",45.875,298.375,"DFO_SoGulf",3,10.2964537377451,17.728443287037,34.7856413398693,10.2964537377451,17.728443287037,45.5,298.5
"6575",46.125,298.375,"DFO_SoGulf",3,2.58821428571429,17.13,48.1309523809524,2.58821428571429,17.13,46.5,298.5
"6576",46.375,298.375,"DFO_SoGulf",3,1.16428571428571,17.0157679738562,54.9351851851852,1.16428571428571,17.0157679738562,46.5,298.5
"6577",46.625,298.375,"DFO_SoGulf",3,0.626666666666667,16.08875,60.6951388888889,0.626666666666667,16.08875,46.5,298.5
"6578",46.875,298.375,"DFO_SoGulf",3,0.86114804964539,14.9287003968254,58.5905917553192,0.86114804964539,14.9287003968254,46.5,298.5
"6579",47.125,298.375,"DFO_SoGulf",3,8.43511904761905,15.1202380952381,28.8571428571429,8.43511904761905,15.1202380952381,47.5,298.5
"6580",47.375,298.375,"DFO_SoGulf",3,6.3,15,25.5,6.3,15,47.5,298.5
"6581",47.625,298.375,"DFO_SoGulf",3,5.81458333333333,14.8916666666667,29.9791666666667,5.81458333333333,14.8916666666667,47.5,298.5
"6582",47.875,298.375,"DFO_SoGulf",3,0.448125,14.05625,53.290625,0.448125,14.05625,47.5,298.5
"6583",48.125,298.375,"DFO_SoGulf",3,2.54722222222222,13.70625,181.71875,2.54722222222222,13.70625,48.5,298.5
"6584",48.375,298.375,"DFO_SoGulf",3,5.2,13.5,332.5,5.2,13.5,48.5,298.5
"6585",46.125,298.625,"DFO_SoGulf",3,5.3,16.5,46,5.3,16.5,46.5,298.5
"6586",46.375,298.625,"DFO_SoGulf",3,1.66988636363636,17.0675,54.2982954545455,1.66988636363636,17.0675,46.5,298.5
"6587",46.625,298.625,"DFO_SoGulf",3,0.925531295933366,16.3619426751592,67.6692236240405,0.925531295933366,16.3619426751592,46.5,298.5
"6588",46.875,298.625,"DFO_SoGulf",3,0.932008547008547,15.0119444444444,58.8143162393162,0.932008547008547,15.0119444444444,46.5,298.5
"6589",47.125,298.625,"DFO_SoGulf",3,3.27239583333333,16.4229166666667,39.9140625,3.27239583333333,16.4229166666667,47.5,298.5
"6590",47.375,298.625,"DFO_SoGulf",3,6.93887393998695,14.8886130136986,32.9297129810828,6.93887393998695,14.8886130136986,47.5,298.5
"6591",47.625,298.625,"DFO_SoGulf",3,8.65,15.4,26.25,8.65,15.4,47.5,298.5
"6592",47.875,298.625,"DFO_SoGulf",3,2.99702380952381,14.1205952380952,50.7561507936508,2.99702380952381,14.1205952380952,47.5,298.5
"6593",48.125,298.625,"DFO_SoGulf",3,2.81983157894737,13.4952666666667,206.453570175439,2.81983157894737,13.4952666666667,48.5,298.5
"6594",46.375,298.875,"DFO_SoGulf",3,4.1,17.4,50.5,4.1,17.4,46.5,298.5
"6595",46.625,298.875,"DFO_SoGulf",3,1.37604166666667,16.2385416666667,72.71875,1.37604166666667,16.2385416666667,46.5,298.5
"6596",46.875,298.875,"DFO_SoGulf",3,1.38492481203008,16.1170833333333,84.7108709273183,1.38492481203008,16.1170833333333,46.5,298.5
"6597",47.125,298.875,"DFO_SoGulf",3,1.31974154135338,14.5131696428571,56.2206766917293,1.31974154135338,14.5131696428571,47.5,298.5
"6598",47.375,298.875,"DFO_SoGulf",3,4.00916666666667,13.7758333333333,42.9583333333333,4.00916666666667,13.7758333333333,47.5,298.5
"6599",47.625,298.875,"DFO_SoGulf",3,5.95104166666667,14.228125,31.75,5.95104166666667,14.228125,47.5,298.5
"6600",47.875,298.875,"DFO_SoGulf",3,4.17888731060606,13.9466105769231,53.8334935897436,4.17888731060606,13.9466105769231,47.5,298.5
"6601",48.125,298.875,"DFO_SoGulf",3,4.37535714285714,14.0418650793651,252.190178571429,4.37535714285714,14.0418650793651,48.5,298.5
"6602",46.875,299.125,"DFO_SoGulf",3,2.74504273504273,15.8967708333333,126.914409722222,2.74504273504273,15.8967708333333,46.5,299.5
"6603",47.125,299.125,"DFO_SoGulf",3,1.58910908725977,15.5344485423253,103.911032603242,1.58910908725977,15.5344485423253,47.5,299.5
"6604",47.375,299.125,"DFO_SoGulf",3,1.12836457357076,13.6180713058419,59.8252362542955,1.12836457357076,13.6180713058419,47.5,299.5
"6605",47.625,299.125,"DFO_SoGulf",3,1.22393939393939,14.4560606060606,49.0787878787879,1.22393939393939,14.4560606060606,47.5,299.5
"6606",47.875,299.125,"DFO_SoGulf",3,1.8448163627153,14.065059805246,139.808737546437,1.8448163627153,14.065059805246,47.5,299.5
"6607",48.125,299.125,"DFO_SoGulf",3,5.37142857142857,14.6642857142857,360.464285714286,5.37142857142857,14.6642857142857,48.5,299.5
"6608",47.125,299.375,"DFO_SoGulf",3,3.659808632977,15.5263163919414,158.729593705614,3.659808632977,15.5263163919414,47.5,299.5
"6609",47.375,299.375,"DFO_SoGulf",3,0.970741758241758,14.1224816849817,72.7671703296703,0.970741758241758,14.1224816849817,47.5,299.5
"6610",47.625,299.375,"DFO_SoGulf",3,1.32689019756839,13.968163627153,103.825623733536,1.32689019756839,13.968163627153,47.5,299.5
"6611",47.875,299.375,"DFO_SoGulf",3,4.55855381349012,13.8307802547771,245.567430181284,4.55855381349012,13.8307802547771,47.5,299.5
"6612",47.125,299.625,"DFO_SoGulf",3,4.2579416135466,15.0757428825623,168.631181318681,4.2579416135466,15.0757428825623,47.5,299.5
"6613",47.375,299.625,"DFO_SoGulf",3,2.10257692307692,13.7269444444444,124.712534722222,2.10257692307692,13.7269444444444,47.5,299.5
"6614",47.625,299.625,"DFO_SoGulf",3,4.63583333333333,15.0165909090909,233.004166666667,4.63583333333333,15.0165909090909,47.5,299.5
"6615",47.125,299.875,"DFO_SoGulf",3,NA,14.6666666666667,208.291666666667,3.0767721505282,14.6666666666667,47.5,299.5
"6616",47.375,299.875,"DFO_SoGulf",3,5.22666666666667,14.04125,285.55,5.22666666666667,14.04125,47.5,299.5
"6971",48.125,234.125,"NWFSC_WCAnn",3,3.9,NA,896.6,3.9,NA,48.5,234.5
"6972",47.625,234.375,"NWFSC_WCAnn",3,3.45,NA,1074.8,3.45,NA,47.5,234.5
"6973",47.875,234.375,"NWFSC_WCAnn",3,4.38418367346939,NA,782.286734693878,4.38418367346939,NA,47.5,234.5
"6974",48.125,234.375,"NWFSC_WCAnn",3,6.90513888888889,NA,153.298611111111,6.90513888888889,NA,48.5,234.5
"6975",47.625,234.625,"NWFSC_WCAnn",3,3.64632653061224,NA,983.644897959184,3.64632653061224,NA,47.5,234.5
"6976",47.875,234.625,"NWFSC_WCAnn",3,4.78333333333333,NA,697.933333333333,4.78333333333333,NA,47.5,234.5
"6977",48.125,234.625,"NWFSC_WCAnn",3,6.54415384615385,NA,226.436923076923,6.54415384615385,NA,48.5,234.5
"6978",48.375,234.625,"NWFSC_WCAnn",3,6.69583333333333,NA,108.129166666667,6.69583333333333,NA,48.5,234.5
"6979",42.125,234.875,"NWFSC_WCAnn",3,3.82,NA,943.6,3.82,NA,42.5,234.5
"6980",43.125,234.875,"NWFSC_WCAnn",3,3.56,NA,1030.1,3.56,NA,43.5,234.5
"6981",43.625,234.875,"NWFSC_WCAnn",3,NA,NA,983.7,6.37569484415103,NA,43.5,234.5
"6982",44.125,234.875,"NWFSC_WCAnn",3,5.85,NA,446.4,5.85,NA,44.5,234.5
"6983",44.375,234.875,"NWFSC_WCAnn",3,4.45,NA,817.098529411765,4.45,NA,44.5,234.5
"6984",44.625,234.875,"NWFSC_WCAnn",3,3.82505494505495,NA,965.159340659341,3.82505494505495,NA,44.5,234.5
"6985",44.875,234.875,"NWFSC_WCAnn",3,3.67074324324324,NA,1009.21013513514,3.67074324324324,NA,44.5,234.5
"6986",46.625,234.875,"NWFSC_WCAnn",3,3.67367088607595,NA,968.354430379747,3.67367088607595,NA,46.5,234.5
"6987",46.875,234.875,"NWFSC_WCAnn",3,4.458,NA,722.78,4.458,NA,46.5,234.5
"6988",47.125,234.875,"NWFSC_WCAnn",3,5.21,NA,559.6,5.21,NA,47.5,234.5
"6989",47.375,234.875,"NWFSC_WCAnn",3,4.18941935483871,NA,771.690322580645,4.18941935483871,NA,47.5,234.5
"6990",47.625,234.875,"NWFSC_WCAnn",3,5.83960992907801,NA,431.372340425532,5.83960992907801,NA,47.5,234.5
"6991",47.875,234.875,"NWFSC_WCAnn",3,6.74479166666667,NA,247.160069444444,6.74479166666667,NA,47.5,234.5
"6992",48.125,234.875,"NWFSC_WCAnn",3,6.8775,NA,225.612352941176,6.8775,NA,48.5,234.5
"6993",48.375,234.875,"NWFSC_WCAnn",3,6.73179487179487,NA,213.835897435897,6.73179487179487,NA,48.5,234.5
"6994",39.875,235.125,"NWFSC_WCAnn",3,3.31,NA,1196.1,3.31,NA,39.5,235.5
"6995",40.125,235.125,"NWFSC_WCAnn",3,3.99537037037037,NA,886.857407407407,3.99537037037037,NA,40.5,235.5
"6996",40.375,235.125,"NWFSC_WCAnn",3,4.01,NA,945.6,4.01,NA,40.5,235.5
"6997",41.125,235.125,"NWFSC_WCAnn",3,3.21,NA,1141.7,3.21,NA,41.5,235.5
"6998",41.375,235.125,"NWFSC_WCAnn",3,3.96291666666667,NA,910.225,3.96291666666667,NA,41.5,235.5
"6999",41.625,235.125,"NWFSC_WCAnn",3,4.03570281124498,NA,907.692771084337,4.03570281124498,NA,41.5,235.5
"7000",41.875,235.125,"NWFSC_WCAnn",3,3.92785714285714,NA,926.383834586466,3.92785714285714,NA,41.5,235.5
"7001",42.125,235.125,"NWFSC_WCAnn",3,4.33173515981735,NA,855.54200913242,4.33173515981735,NA,42.5,235.5
"7002",42.375,235.125,"NWFSC_WCAnn",3,4.98172995780591,NA,658.831223628692,4.98172995780591,NA,42.5,235.5
"7003",42.625,235.125,"NWFSC_WCAnn",3,4.53453947368421,NA,752.932894736842,4.53453947368421,NA,42.5,235.5
"7004",42.875,235.125,"NWFSC_WCAnn",3,6.77006557377049,NA,312.797704918033,6.77006557377049,NA,42.5,235.5
"7005",43.125,235.125,"NWFSC_WCAnn",3,6.93578947368421,NA,326.184795321637,6.93578947368421,NA,43.5,235.5
"7006",43.375,235.125,"NWFSC_WCAnn",3,4.77128125,NA,666.2778125,4.77128125,NA,43.5,235.5
"7007",43.625,235.125,"NWFSC_WCAnn",3,4.73476851851852,NA,658.642592592593,4.73476851851852,NA,43.5,235.5
"7008",43.875,235.125,"NWFSC_WCAnn",3,5.05120805369128,NA,573.823489932886,5.05120805369128,NA,43.5,235.5
"7009",44.125,235.125,"NWFSC_WCAnn",3,6.46858108108108,NA,359.819594594595,6.46858108108108,NA,44.5,235.5
"7010",44.375,235.125,"NWFSC_WCAnn",3,5.75532188841202,NA,431.264312267658,5.75532188841202,NA,44.5,235.5
"7011",44.625,235.125,"NWFSC_WCAnn",3,5.00413223140496,NA,573.203947368421,5.00413223140496,NA,44.5,235.5
"7012",44.875,235.125,"NWFSC_WCAnn",3,5.41811447811448,NA,510.354208754209,5.41811447811448,NA,44.5,235.5
"7013",45.125,235.125,"NWFSC_WCAnn",3,4.19076923076923,NA,809.219487179487,4.19076923076923,NA,45.5,235.5
"7014",45.375,235.125,"NWFSC_WCAnn",3,4.30385714285714,NA,792.772857142857,4.30385714285714,NA,45.5,235.5
"7015",45.625,235.125,"NWFSC_WCAnn",3,3.80206349206349,NA,921.54126984127,3.80206349206349,NA,45.5,235.5
"7016",45.875,235.125,"NWFSC_WCAnn",3,3.83845238095238,NA,947.802976190476,3.83845238095238,NA,45.5,235.5
"7017",46.125,235.125,"NWFSC_WCAnn",3,4.10136690647482,NA,878.728776978417,4.10136690647482,NA,46.5,235.5
"7018",46.375,235.125,"NWFSC_WCAnn",3,3.955,NA,834.521428571429,3.955,NA,46.5,235.5
"7019",46.625,235.125,"NWFSC_WCAnn",3,5.1330625,NA,618.5225,5.1330625,NA,46.5,235.5
"7020",46.875,235.125,"NWFSC_WCAnn",3,6.33336206896552,NA,320.813793103448,6.33336206896552,NA,46.5,235.5
"7021",47.125,235.125,"NWFSC_WCAnn",3,7.2372131147541,NA,170.670491803279,7.2372131147541,NA,47.5,235.5
"7022",47.375,235.125,"NWFSC_WCAnn",3,6.4068281938326,NA,348.277973568282,6.4068281938326,NA,47.5,235.5
"7023",47.625,235.125,"NWFSC_WCAnn",3,7.31958762886598,NA,130.267525773196,7.31958762886598,NA,47.5,235.5
"7024",47.875,235.125,"NWFSC_WCAnn",3,7.29324137931034,NA,96.6337931034483,7.29324137931034,NA,47.5,235.5
"7025",48.125,235.125,"NWFSC_WCAnn",3,7.30608108108108,NA,77.2959459459459,7.30608108108108,NA,48.5,235.5
"7026",48.375,235.125,"NWFSC_WCAnn",3,6.95472222222222,NA,160.346296296296,6.95472222222222,NA,48.5,235.5
"7027",39.875,235.375,"NWFSC_WCAnn",3,3.1625,NA,1218.55,3.1625,NA,39.5,235.5
"7028",40.125,235.375,"NWFSC_WCAnn",3,4.42639534883721,NA,830.481395348837,4.42639534883721,NA,40.5,235.5
"7029",40.375,235.375,"NWFSC_WCAnn",3,3.52285714285714,NA,1083.5,3.52285714285714,NA,40.5,235.5
"7030",40.625,235.375,"NWFSC_WCAnn",3,7.04200854700855,NA,315.436324786325,7.04200854700855,NA,40.5,235.5
"7031",40.875,235.375,"NWFSC_WCAnn",3,5.14817869415808,NA,635.338487972509,5.14817869415808,NA,40.5,235.5
"7032",41.125,235.375,"NWFSC_WCAnn",3,4.32923076923077,NA,869.007692307692,4.32923076923077,NA,41.5,235.5
"7033",41.375,235.375,"NWFSC_WCAnn",3,4.21366197183099,NA,880.524083769634,4.21366197183099,NA,41.5,235.5
"7034",41.625,235.375,"NWFSC_WCAnn",3,5.5235838150289,NA,608.478612716763,5.5235838150289,NA,41.5,235.5
"7035",41.875,235.375,"NWFSC_WCAnn",3,5.79173611111111,NA,449.90625,5.79173611111111,NA,41.5,235.5
"7036",42.125,235.375,"NWFSC_WCAnn",3,7.09664473684211,NA,314.797807017544,7.09664473684211,NA,42.5,235.5
"7037",42.375,235.375,"NWFSC_WCAnn",3,7.33394904458599,NA,276.476114649682,7.33394904458599,NA,42.5,235.5
"7038",42.625,235.375,"NWFSC_WCAnn",3,7.97254385964912,NA,152.395175438596,7.97254385964912,NA,42.5,235.5
"7039",42.875,235.375,"NWFSC_WCAnn",3,7.54221476510067,NA,131.240939597315,7.54221476510067,NA,42.5,235.5
"7040",43.125,235.375,"NWFSC_WCAnn",3,7.71509090909091,NA,137.026363636364,7.71509090909091,NA,43.5,235.5
"7041",43.375,235.375,"NWFSC_WCAnn",3,7.72745535714286,NA,181.222321428571,7.72745535714286,NA,43.5,235.5
"7042",43.625,235.375,"NWFSC_WCAnn",3,7.20813793103448,NA,231.83724137931,7.20813793103448,NA,43.5,235.5
"7043",43.875,235.375,"NWFSC_WCAnn",3,7.45397590361446,NA,191.570481927711,7.45397590361446,NA,43.5,235.5
"7044",44.125,235.375,"NWFSC_WCAnn",3,7.77457516339869,NA,127.147058823529,7.77457516339869,NA,44.5,235.5
"7045",44.375,235.375,"NWFSC_WCAnn",3,7.59041884816754,NA,116.246073298429,7.59041884816754,NA,44.5,235.5
"7046",44.625,235.375,"NWFSC_WCAnn",3,7.20905511811024,NA,222.635151515152,7.20905511811024,NA,44.5,235.5
"7047",44.875,235.375,"NWFSC_WCAnn",3,6.38445595854922,NA,371.325906735751,6.38445595854922,NA,44.5,235.5
"7048",45.125,235.375,"NWFSC_WCAnn",3,6.00751497005988,NA,371.792215568862,6.00751497005988,NA,45.5,235.5
"7049",45.375,235.375,"NWFSC_WCAnn",3,5.61596296296296,NA,447.473703703704,5.61596296296296,NA,45.5,235.5
"7050",45.625,235.375,"NWFSC_WCAnn",3,6.91355,NA,257.820087336245,6.91355,NA,45.5,235.5
"7051",45.875,235.375,"NWFSC_WCAnn",3,7.1822380952381,NA,231.702857142857,7.1822380952381,NA,45.5,235.5
"7052",46.125,235.375,"NWFSC_WCAnn",3,6.58515957446808,NA,275.022872340426,6.58515957446808,NA,46.5,235.5
"7053",46.375,235.375,"NWFSC_WCAnn",3,5.07316205533597,NA,634.281818181818,5.07316205533597,NA,46.5,235.5
"7054",46.625,235.375,"NWFSC_WCAnn",3,6.37588744588745,NA,301.138528138528,6.37588744588745,NA,46.5,235.5
"7055",46.875,235.375,"NWFSC_WCAnn",3,7.41417322834646,NA,107.202362204724,7.41417322834646,NA,46.5,235.5
"7056",47.125,235.375,"NWFSC_WCAnn",3,7.18430107526882,NA,88.3222222222222,7.18430107526882,NA,47.5,235.5
"7057",47.375,235.375,"NWFSC_WCAnn",3,7.26201342281879,NA,98.8711409395973,7.26201342281879,NA,47.5,235.5
"7058",47.625,235.375,"NWFSC_WCAnn",3,7.46,NA,71.3,7.46,NA,47.5,235.5
"7059",40.125,235.625,"NWFSC_WCAnn",3,6.21102803738318,NA,472.134579439252,6.21102803738318,NA,40.5,235.5
"7060",40.375,235.625,"NWFSC_WCAnn",3,7.34674418604651,NA,236.479069767442,7.34674418604651,NA,40.5,235.5
"7061",40.625,235.625,"NWFSC_WCAnn",3,8.45840909090909,NA,94.2636363636364,8.45840909090909,NA,40.5,235.5
"7062",40.875,235.625,"NWFSC_WCAnn",3,8.66176056338028,NA,94.1098591549296,8.66176056338028,NA,40.5,235.5
"7063",41.125,235.625,"NWFSC_WCAnn",3,7.49003861003861,NA,330.503048780488,7.49003861003861,NA,41.5,235.5
"7064",41.375,235.625,"NWFSC_WCAnn",3,8.35721374045801,NA,124.803435114504,8.35721374045801,NA,41.5,235.5
"7065",41.625,235.625,"NWFSC_WCAnn",3,8.21801857585139,NA,158.990712074303,8.21801857585139,NA,41.5,235.5
"7066",41.875,235.625,"NWFSC_WCAnn",3,8.93222222222222,NA,80.1444444444444,8.93222222222222,NA,41.5,235.5
"7067",42.125,235.625,"NWFSC_WCAnn",3,8.69111111111111,NA,100.06862745098,8.69111111111111,NA,42.5,235.5
"7068",42.625,235.625,"NWFSC_WCAnn",3,8.62,NA,75.2,8.62,NA,42.5,235.5
"7069",43.375,235.625,"NWFSC_WCAnn",3,8.09,NA,105.3,8.09,NA,43.5,235.5
"7070",43.625,235.625,"NWFSC_WCAnn",3,7.90256198347107,NA,115.974380165289,7.90256198347107,NA,43.5,235.5
"7071",43.875,235.625,"NWFSC_WCAnn",3,7.96491620111732,NA,101.892737430168,7.96491620111732,NA,43.5,235.5
"7072",44.125,235.625,"NWFSC_WCAnn",3,7.68078260869565,NA,92.7913043478261,7.68078260869565,NA,44.5,235.5
"7073",44.375,235.625,"NWFSC_WCAnn",3,7.89305084745763,NA,79.0262711864407,7.89305084745763,NA,44.5,235.5
"7074",44.625,235.625,"NWFSC_WCAnn",3,7.67248062015504,NA,84.0735632183908,7.67248062015504,NA,44.5,235.5
"7075",44.875,235.625,"NWFSC_WCAnn",3,7.26742647058824,NA,214.005882352941,7.26742647058824,NA,44.5,235.5
"7076",45.125,235.625,"NWFSC_WCAnn",3,6.97025974025974,NA,241.696103896104,6.97025974025974,NA,45.5,235.5
"7077",45.375,235.625,"NWFSC_WCAnn",3,6.56612765957447,NA,284.050579150579,6.56612765957447,NA,45.5,235.5
"7078",45.625,235.625,"NWFSC_WCAnn",3,7.04741258741259,NA,159.11048951049,7.04741258741259,NA,45.5,235.5
"7079",45.875,235.625,"NWFSC_WCAnn",3,7.17616438356164,NA,145.050684931507,7.17616438356164,NA,45.5,235.5
"7080",46.125,235.625,"NWFSC_WCAnn",3,7.2343661971831,NA,120.17323943662,7.2343661971831,NA,46.5,235.5
"7081",46.375,235.625,"NWFSC_WCAnn",3,7.40217391304348,NA,83.84,7.40217391304348,NA,46.5,235.5
"7082",46.625,235.625,"NWFSC_WCAnn",3,7.50301886792453,NA,79.2933962264151,7.50301886792453,NA,46.5,235.5
"7083",46.875,235.625,"NWFSC_WCAnn",3,7.62,NA,69.1,7.62,NA,46.5,235.5
"7084",39.125,235.875,"NWFSC_WCAnn",3,4.99765957446809,NA,711.512765957447,4.99765957446809,NA,39.5,235.5
"7085",39.375,235.875,"NWFSC_WCAnn",3,4.17,NA,922.9,4.17,NA,39.5,235.5
"7086",39.625,235.875,"NWFSC_WCAnn",3,4.88481651376147,NA,740.961467889908,4.88481651376147,NA,39.5,235.5
"7087",39.875,235.875,"NWFSC_WCAnn",3,8.83,NA,152.125454545455,8.83,NA,39.5,235.5
"7088",40.125,235.875,"NWFSC_WCAnn",3,8.728125,NA,127.316666666667,8.728125,NA,40.5,235.5
"7089",41.375,235.875,"NWFSC_WCAnn",3,8.52803921568628,NA,65.7450980392157,8.52803921568628,NA,41.5,235.5
